C(ours，智能调整投资额),C（保守派，I小范围波动）,C（激进派，每次投资额为最高无风险投资额的1.2倍）,C（失去理智派，每次投资额恒定为5）
850.1014383180393,486.30366585740194,5.566872218427625,-200.0938013
855.8761902988016,488.26420110829315,5.573867776521284,-200.5044485
861.6685338712816,490.2224363659585,5.580831914141706,-200.9294931
867.4783782643954,492.1783869447447,5.587764813,-201.3593764
873.3056332397954,494.1320679747194,5.594666654840181,-201.7793491
879.1502090894552,496.08349439877753,5.601537618456132,-202.1762049
885.0120166332642,498.0326809698946,5.608377882686539,-202.5985393
890.8909672166345,499.9796422485305,5.615187624926392,-203.0122214
896.7869727,501.92439260018637,5.621967021431877,-203.4228192
902.6999454970293,503.8669461931181,5.628716247326422,-203.7990414
908.6297984910941,505.8073169962097,5.6354354766067365,-204.1706468
914.5764451,507.7455187770078,5.642124882148894,-204.5780168
920.5397993035058,509.6815650999218,5.648784635714412,-204.9548298
926.5197755082219,511.61546932458975,5.655414907956359,-205.3226555
932.5162887,513.5472446044141,5.662015868425468,-205.6957148
938.5292543020903,515.4769038852683,5.668587685576271,-206.0733915
944.5585883251146,517.4044599,5.675130526773229,-206.4616788
950.6042072265994,519.3299251893604,5.681644558296887,-206.8123165
956.6660279777918,521.2533120574824,5.688129945350025,-207.1910165
962.7439680475767,523.1746326150363,5.694586852063816,-207.5203722
968.8379454002235,525.0938987569386,5.7010154415039915,-207.872461
974.9478784931432,527.0111221664885,5.707415876,-208.2245589
981.0736862746568,528.9263143153088,5.713788315536225,-208.5459735
987.2152881817736,530.8394864634669,5.720132920988047,-208.8651698
993.3726041379812,532.7506496597744,5.726449850898119,-209.194583
999.5455545510451,534.6598147422671,5.732739263097474,-209.5479252
1005.7340603108205,536.5669923388645,5.739001314388704,-209.8785758
1011.9380427870727,538.4721929,5.745236161,-210.222574
1018.1574238273105,540.3754265406737,5.751443956351852,-210.5562031
1024.3921257546283,542.2767033595759,5.757624856,-210.868807
1030.6420713655598,544.1760331225279,5.763779010873168,-211.1938825
1036.9071839279422,546.0734254229933,5.769906574097631,-211.4758632
1043.187387178791,547.9688896520049,5.776007695976463,-211.7587544
1049.482605322184,549.8624350000572,5.782082526285124,-212.0749532
1055.792763027159,551.7540704591694,5.788131213819667,-212.3857905
1062.1177854256182,553.6438048251168,5.7941539064028165,-212.6638542
1068.4575981102457,555.5316466998291,5.8001507508900465,-212.9536382
1074.8121271324346,557.4176045,5.806121893175621,-213.2436731
1081.1812990002236,559.3016864295706,5.812067478198652,-213.543651
1087.5650406762459,561.1839005,5.8179876499491145,-213.8263204
1093.9632795756866,563.0642546882826,5.823882551473862,-214.0955133
1100.3759435642512,564.9427565394594,5.8297523248826115,-214.3591377
1106.802960956145,566.8194135948296,5.835597111,-214.6219002
1113.2442605120607,568.6942331799764,5.841417051141181,-214.8929213
1119.6997714371787,570.5672224514881,5.847212283578473,-215.1717033
1126.1694233791757,572.4383884007239,5.852982947086565,-215.4253934
1132.6531464262441,574.3077378577157,5.858729179178781,-215.6648217
1139.1508711051217,576.1752774952001,5.864451116466879,-215.900197
1145.6625283791307,578.0410138327759,5.870148894666911,-216.1588624
1152.1880496462268,579.9049532411836,5.875822649,-216.4178402
1158.7273667370596,581.7671019467025,5.881472512223454,-216.6360109
1165.2804119130408,583.6274660356592,5.887098618585959,-216.8487403
1171.8471178644234,585.4860514590445,5.892701099883951,-217.0859351
1178.4274177083907,587.3428640372322,5.898280087442053,-217.2961187
1185.0212449871553,589.1979094647957,5.903835711723874,-217.5388442
1191.6285336660662,591.0511933154158,5.909368102337685,-217.7510532
1198.2492181317275,592.9027210468768,5.914877388042124,-217.9511411
1204.8832331901258,594.7524980061416,5.920363696751813,-218.1891897
1211.530514064767,596.6005294345048,5.9258271555430095,-218.38387
1218.1909963948228,598.4468204728131,5.931267890659189,-218.5816409
1224.8646162332868,600.2913761667525,5.936686028,-218.7692022
1231.5513100451392,602.1342015,5.942081690709954,-218.9515142
1238.251014705522,603.9753012605757,5.947455004017658,-219.125588
1244.9636674979226,605.8146803243748,5.952806090407599,-219.2983035
1251.6892061123667,607.6523433825594,5.958135072042469,-219.474231
1258.4275686436201,609.4882950861202,5.963442070285242,-219.640517
1265.1786935894006,611.3225400236109,5.968727205704581,-219.8325121
1271.9425198485976,613.1550827267132,5.973990598080229,-220.0262316
1278.7189867195016,614.9859276758162,5.979232366408373,-220.2014551
1285.5080338980415,616.8150793056057,5.984452628906976,-220.3695448
1292.309601476032,618.6425420106535,5.989651503021082,-220.5446332
1299.123629939429,620.4683202,5.994829105428091,-220.7366799
1305.9500601665939,622.2924180577537,5.999985552043015,-220.9244526
1312.7888334265654,624.1148400386004,6.005120958023697,-221.0656008
1319.6398913773419,625.9355903833876,6.010235437775996,-221.2112169
