t,I,Pop,W,H,C,D,L,r,S,lambda,Pi,I_cap,binding,disc_flow
0.0,0.15,0.0,0.5,1.0,1.0,0.0,0.16,0.0316437362913357,0.5177225522955372,5.376394048871323,1.218875,0.918875,False,1.068875
0.0273972602739726,0.1507744862615117,0.0006704837557877957,0.5017081596188208,1.0,2.266875,0.048,0.0,0.0296332706385123,0.5177165491597678,5.3620501280667066,1.2240956845584074,0.9240956845584074,False,1.0703846168253648
0.0547945205479452,0.1515480546030521,0.00134032898208875,0.5034020163322585,1.0,3.442970684558407,0.0,0.0,0.0321515875194682,0.5177105152600543,5.347738185586577,1.2321509976652611,0.9321509976652612,False,1.0746980236810433
0.0821917808219178,0.1523197881925672,0.0020095318472481767,0.5050816866928032,1.0,4.6751216822236685,0.0,0.0,0.0311842081743561,0.5177044506366921,5.333458196820282,1.2387739348728684,0.9387739348728684,False,1.077560983879648
0.1095890410958904,0.1530887723725484,0.002678084970101076,0.5067472860075389,1.0,5.913895617096537,0.0,0.0,0.0275650640873258,0.5176983553666765,5.319210136448907,1.245387047714037,0.9453870477140368,False,1.0803932355248045
0.136986301369863,0.1538540957440832,0.003345977464989865,0.508398928361606,1.0,7.159282664810574,0.0,0.0,0.0328537341098205,0.5176922295636078,5.304993978456669,1.2519904588870412,0.9519904588870411,False,1.0831959643953852
0.1643835616438356,0.1546148512470439,0.004013194990499108,0.5100367266414904,1.0,8.411273123697615,0.0,0.0,0.0315668382119421,0.5176860733775543,5.290809696142095,1.2585842594183705,0.9585842594183702,False,1.0859703089542272
0.1917808219178082,0.1553701372351338,0.004679719801795396,0.5116607925581185,1.0,9.669857383115986,0.0,0.0,0.0317163858316617,0.5176798869948709,5.276657262128995,1.265168508868031,0.9651685088680308,False,1.0887173600587443
0.2191780821917808,0.1561190585445173,0.005345530806458433,0.5132712366697408,1.0,10.935025891984017,0.0,0.0,0.0277686817960532,0.517673670637975,5.262536648377228,1.2717432355673404,0.9717432355673404,False,1.0914381607192076
0.2465753424657534,0.1568607275547665,0.006010603623687776,0.5148681684045852,1.0,12.206769127551356,0.0,0.0,0.0297023156273734,0.5176674245650795,5.248447826193259,1.2783084368884978,0.9783084368884978,False,1.0941337059043923
0.273972602739726,0.1575942652408675,0.006674910646768096,0.516451696083262,1.0,13.485077564439855,0.0,0.0,0.0292247881453954,0.5176611490698841,5.234390766240519,1.2848640795451904,0.9848640795451904,False,1.096804942394259
0.3013698630136986,0.1583188022150401,0.0073384211086745515,0.5180219269409075,1.0,14.769941643985046,0.0,0.0,0.0325605899330916,0.5176548444812228,5.220365438549567,1.291410099923508,0.991410099923508,False,1.0994527686793312
0.3287671232876712,0.1590334797571344,0.00800110115069977,0.5195789671490476,1.0,16.061351743908553,0.0,0.0,0.0308631907204839,0.5176485111626715,5.206371812528059,1.2979464044424105,0.9979464044424105,False,1.102078034906398
0.3561643835616438,0.1597374508323847,0.008662913893982428,0.5211229218371697,1.0,17.359298148350963,0.0,0.0,0.0319365696796249,0.5176421495121134,5.192409856970526,1.3044728699430028,1.0044728699430028,False,1.1046815428701615
0.3835616438356164,0.1604298810953141,0.009323819513818027,0.5226538951139887,1.0,18.663771018293964,0.0,0.0,0.0296604851929639,0.517635759961264,5.17847954006796,1.3109893441058655,1.0109893441058655,False,1.1072640460504264
0.410958904109589,0.1611099498785994,0.009983775316632233,0.5241719900883954,1.0,19.97476036239983,0.0,0.0,0.0283634323307086,0.5176293429751555,5.164580829417224,1.3174956458956848,1.0174956458956848,False,1.1098262496944096
0.4383561643835616,0.1617768511657248,0.01064273581949716,0.525677308890075,1.0,21.29225600829552,0.0,0.0,0.030327508722095,0.5176228990515828,5.150713692030273,1.3239915660324388,1.0239915660324388,False,1.1123688109437482
0.4657534246575342,0.1624297945462714,0.011300652832071902,0.5271699526897863,1.0,22.61624757432796,0.0,0.0,0.027382903536625,0.5176164287205094,5.136878094343206,1.3304768674883818,1.0304768674883815,False,1.11489233900574
0.4931506849315068,0.1630680061527105,0.011957475540849109,0.5286500217192919,1.0,23.94672444181634,0.0,0.0,0.0319657870319554,0.5176099325434359,5.12307400222514,1.3369512860100947,1.036951286010095,False,1.117397395368367
0.5205479452054794,0.1636907295775903,0.01261315059559033,0.5301176152909306,1.0,25.283675727826434,0.0,0.0,0.0307899863947323,0.5176034111127312,5.109301380986911,1.3434145306648506,1.0434145306648506,False,1.1198844940586108
0.547945205479452,0.1642972267700289,0.013267622197833884,0.5315728318168241,1.0,26.62709025849129,0.0,0.0,0.0315485264405122,0.5175968650509266,5.095560195389616,1.3498662844105724,1.0498662844105724,False,1.1223541019435757
0.5753424657534246,0.1648867789104512,0.013920832191360429,0.533015768827712,1.0,27.97695654290186,0.0,0.0,0.0291271558087792,0.5175902950099749,5.081850409652983,1.3563062046886518,1.0563062046886518,False,1.1248066390738996
0.6027397260273972,0.1654586872625325,0.014572720154502575,0.5344465229914078,1.0,29.33326274759051,0.0,0.0,0.0328241881463694,0.5175837016704735,5.0681719874635895,1.362733924038914,1.062733924038914,False,1.1272424790689402
0.6301369863013698,0.1660122740013399,0.01522322349418645,0.5358651901308724,1.0,30.695996671629423,0.0,0.0,0.0323587267279331,0.5175770857408553,5.054524891982918,1.3691490507360162,1.0691490507360162,False,1.129661949543185
0.6575342465753424,0.1665468830166896,0.015872277541594794,0.5372718652418991,1.0,32.06514572236544,0.0,0.0,0.0316703009824425,0.5175704479565446,5.040909085855263,1.3755511694465812,1.0755511694465811,False,1.1320653325733414
0.684931506849315,0.1670618806907676,0.016519815649342844,0.5386666425104069,1.0,33.44069689181202,0.0,0.0,0.0281678322471118,0.5175637890790835,5.0273245312154815,1.38193984190637,1.08193984190637,False,1.1344528652055244
0.7123287671232876,0.1675566566490924,0.01716576929005987,0.5400496153293404,1.0,34.82263673371839,0.0,0.0,0.0298003260223622,0.5175571098952249,5.013771189696612,1.388314607616812,1.088314607616812,False,1.1368247400019642
0.7397260273972602,0.1680306244839302,0.01781006815627131,0.5414208763151722,1.0,36.2109513413352,0.0,0.0,0.0272628225947233,0.5175504112159973,5.000249022437334,1.3946749845602144,1.0946749845602144,False,1.1391811056266183
0.7671232876712328,0.1684832224493043,0.018452640261478137,0.5427805173240074,1.0,37.605626325895415,0.0,0.0,0.0279257369524052,0.517543693875741,4.986757990089295,1.4010204699329865,1.1010204699329864,False,1.1415220674690731
0.7945205479452054,0.1689139141267757,0.019093412042332076,0.5441286294672896,1.0,39.0066467958284,0.0,0.0,0.0310982937194547,0.5175369587311149,4.973298052824306,1.4073505408962177,1.1073505408962174,False,1.1438476883060893
0.821917808219178,0.1693221890612055,0.0197323084618071,0.5454653031271063,1.0,40.41399733672462,0.0,0.0,0.0314685729354469,0.5175302066600801,4.959869170341396,1.413664655342956,1.113664655342956,False,1.146157989000129
